epoch,loss_total,pde_comp,pde_lat,dirichlet_comp,dirichlet_lat,data_u_comp,data_u_lat,data_sigma_comp,data_sigma_lat,hooke_comp,hooke_lat,physics_weight,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_8,w_9,w_10,w_11,epoch_time_s
1323,-0.09475944313347139,0.2445044395281002,0.16499799338635057,9.692093834701154e-05,2.0319410964475537e-05,0.01681885067866209,0.007221490685642231,0.506245509575922,0.5593445782565843,0.3561706857290119,0.3341413454618305,1.0,1.2438619136810303,1.4101333618164062,1.408989667892456,1.2215815782546997,0.9925363063812256,1.4545509815216064,1.2588456869125366,1.4101289510726929,1.4118579626083374,1.2114697694778442,1.1488540172576904,1.3997020721435547,9.807523012161255
1324,0.11617696274041031,0.18096310656983405,0.12151629739673808,0.00036251305709811277,2.708640653281691e-05,0.27074123070220496,0.019063881471090206,0.5033183331451794,0.5813923027374421,0.33657397725619376,0.3489159415476024,1.0,1.2441561222076416,1.4104893207550049,1.4093496799468994,1.2217895984649658,0.9925851225852966,1.4549798965454102,1.2591619491577148,1.4104851484298706,1.4122260808944702,1.2117141485214233,1.1490626335144043,1.400119662284851,9.240763187408447
1325,-0.09521242575982652,0.23501126328483224,0.17438895616214722,4.4573224073474194e-05,2.4183222024021234e-05,0.023051620992999275,0.013079132961973917,0.5162581160346889,0.5406643651808599,0.3511536098085344,0.3369330344721675,1.0,1.2444546222686768,1.4108526706695557,1.4097174406051636,1.222006916999817,0.9926349520683289,1.4554173946380615,1.2594832181930542,1.410848617553711,1.4126023054122925,1.2119632959365845,1.149275302886963,1.4005458354949951,9.91926383972168
1326,0.00944274206690657,0.18646065995562822,0.13214871927630156,0.00026087303808708384,2.594091294838563e-05,0.15335503676975115,0.017495878871400184,0.5065972606468238,0.5986496946690607,0.368257008260116,0.32336544897407293,1.0,1.2447454929351807,1.4112058877944946,1.4100751876831055,1.2222177982330322,0.9926835298538208,1.455841064453125,1.259796142578125,1.4112019538879395,1.4129681587219238,1.212205410003662,1.1494795083999634,1.4009616374969482,9.863091230392456
1327,0.10917801545765235,0.23210586118511856,0.20430891355499625,0.00021021995655701176,2.9314726489815257e-05,0.06777362560613744,0.04394213749957355,0.49025454166362453,0.6301784153649448,0.3719165937509388,0.3220899978186935,1.0,1.2450416088104248,1.4115673303604126,1.4104413986206055,1.2224363088607788,0.9927336573600769,1.4562712907791138,1.2601134777069092,1.411563515663147,1.4133429527282715,1.2124520540237427,1.149681806564331,1.4013887643814087,9.042862892150879
1328,-0.06594606637229734,0.19135193713009357,0.19166166288778186,7.640181948431746e-05,2.512244799390828e-05,0.0895241847792896,0.007915227393562858,0.4904083572443412,0.5586068731000694,0.3445978849194944,0.33870567847043276,1.0,1.24532949924469,1.4119181632995605,1.4107967615127563,1.222649335861206,0.992782473564148,1.456689715385437,1.2604200839996338,1.4119144678115845,1.4137070178985596,1.2126916646957397,1.149877905845642,1.4018032550811768,9.804672718048096
1329,0.45182876506197156,0.22399777825921774,0.2295406109187752,0.000168166168236894,4.421558287504013e-05,0.20216613889990698,0.060758989839335246,0.5209294232989811,0.7293930121708788,0.33531491132453084,0.34924602694809437,1.0,1.2456110715866089,1.4122620820999146,1.4111450910568237,1.2228561639785767,0.992830216884613,1.4571014642715454,1.2607178688049316,1.4122583866119385,1.4140636920928955,1.2129251956939697,1.1500613689422607,1.4022079706192017,9.79500436782837
1330,-0.2389919581671823,0.16170905181206763,0.1831867202417925,5.812543932393055e-05,2.3840445123823883e-05,0.01143319432755588,0.017860360800453213,0.5065863451720785,0.5330647024223305,0.34755582199431956,0.326316473307088,1.0,1.245895266532898,1.4126064777374268,1.4114941358566284,1.2230671644210815,0.9928781986236572,1.4575144052505493,1.2610154151916504,1.4126029014587402,1.4144212007522583,1.213159203529358,1.15024733543396,1.4026144742965698,9.273865699768066
1331,0.079991137183243,0.18353836983442307,0.12496683665085584,0.0002220531386001312,2.333956773270529e-05,0.17188651476698863,0.014106793328663098,0.5094738993599618,0.6806160930336341,0.3626837474294007,0.3189459554851055,1.0,1.2461745738983154,1.412943959236145,1.4118365049362183,1.2232729196548462,0.992925226688385,1.4579178094863892,1.2613084316253662,1.4129403829574585,1.4147720336914062,1.2133886814117432,1.1504240036010742,1.4030143022537231,9.613758087158203
1332,0.08968001254646628,0.2022958197630942,0.19123907072935253,0.00010701186266715013,2.972705541992582e-05,0.045311266927651465,0.03455873574966509,0.5067709097056191,0.6749958293034086,0.3795487559400499,0.3305059566628188,1.0,1.2464581727981567,1.4132866859436035,1.4121843576431274,1.2234843969345093,0.9929730296134949,1.4583234786987305,1.2616046667099,1.4132829904556274,1.4151285886764526,1.2136211395263672,1.1505964994430542,1.403420329093933,9.83563756942749
1333,-0.29172895306889635,0.149998762877658,0.13612889114301652,0.00013471794562747164,2.3332514729190734e-05,0.057601990845186475,0.007888372539125476,0.49757317976977683,0.5087707994934234,0.3458809012081474,0.3389628434088081,1.0,1.2467620372772217,1.413649320602417,1.4125525951385498,1.2237111330032349,0.9930240511894226,1.458754301071167,1.2619203329086304,1.4136457443237305,1.4155062437057495,1.2138679027557373,1.1507865190505981,1.4038488864898682,9.493895769119263
1334,-0.08466709435410237,0.1281365257455036,0.21937282453291118,4.362690035009109e-05,2.9477878484840403e-05,0.024212292045649432,0.015336400517203247,0.508324913515858,0.6251986184403948,0.34106133319437504,0.35796391032636166,1.0,1.247071385383606,1.414014220237732,1.4129230976104736,1.2239422798156738,0.9930753707885742,1.4591892957687378,1.2622349262237549,1.414010763168335,1.4158859252929688,1.2141162157058716,1.1509743928909302,1.4042770862579346,9.402133464813232
1335,-0.2473333267675108,0.17737585701979697,0.1756048968527466,9.399958281619547e-05,3.119639384863149e-05,0.02546202916014501,0.009684322772607145,0.5026022169915682,0.5172392076865627,0.35674763144925237,0.3268303524237126,1.0,1.247383713722229,1.4143821001052856,1.4132970571517944,1.2241778373718262,0.9931272864341736,1.4596269130706787,1.2625517845153809,1.4143786430358887,1.4162691831588745,1.2143670320510864,1.1511679887771606,1.404709815979004,9.944517374038696
1336,-0.23961896599678287,0.17086341441608965,0.12317891558632255,8.105249858658681e-05,2.5961644496419467e-05,0.026654678390157605,0.009628991590810513,0.49241561210513396,0.5875390367195228,0.3706183929461986,0.3213710878044367,1.0,1.247689962387085,1.414742112159729,1.4136631488800049,1.224410057067871,0.9931781888008118,1.4600534439086914,1.2628637552261353,1.4147387742996216,1.41664457321167,1.214612603187561,1.151356816291809,1.4051345586776733,9.816102981567383
1337,-0.16732438442698344,0.14136175927706063,0.21708032360766083,8.044765903036932e-05,2.416074062239204e-05,0.021321079219305976,0.01239214416722813,0.485219615629553,0.5966556711326872,0.3614689407404512,0.32352786092087626,1.0,1.2480086088180542,1.4151134490966797,1.4140405654907227,1.2246522903442383,0.9932311177253723,1.4604917764663696,1.2631819248199463,1.4151099920272827,1.4170321226119995,1.214866280555725,1.1515498161315918,1.4055737257003784,9.101526021957397
1338,-0.38542279116392664,0.14084345777519047,0.1233716857386753,4.719384656937109e-05,3.0686968216286914e-05,0.01513952270717529,0.006727555173500136,0.5194797002388984,0.5131003380667158,0.3326740472111851,0.33705409266985953,1.0,1.2483211755752563,1.415475845336914,1.4144090414047241,1.2248903512954712,0.993282675743103,1.4609217643737793,1.263494610786438,1.4154725074768066,1.4174106121063232,1.2151141166687012,1.1517412662506104,1.4060020446777344,9.881865501403809
1339,-0.10126312542062672,0.15382119244895875,0.21469194116070867,4.9933021244896736e-05,3.633764725918809e-05,0.04260540326211607,0.01155242096666511,0.5220473284343906,0.5952588361482332,0.3312063436023891,0.34996904083527625,1.0,1.2486376762390137,1.4158415794372559,1.4147809743881226,1.225131630897522,0.9933345317840576,1.461358666419983,1.2638075351715088,1.4158382415771484,1.417792558670044,1.2153642177581787,1.151932954788208,1.4064319133758545,9.825432062149048
1340,-0.3909156544473839,0.12867493531666696,0.12211123737506568,4.211427608424856e-05,2.6235100335725292e-05,0.008399923629962747,0.006021248859128809,0.4927842581890555,0.5413788327929249,0.3485481208190322,0.3338611186482012,1.0,1.248974084854126,1.4162263870239258,1.4151723384857178,1.2253886461257935,0.9933894276618958,1.461817979812622,1.2641406059265137,1.4162230491638184,1.4181945323944092,1.2156281471252441,1.1521379947662354,1.4068840742111206,9.206583023071289
1341,-0.23398585599447647,0.14316980261355639,0.17606758780311793,8.81034065116637e-05,2.3577117275408455e-05,0.03757756263350802,0.01175998899115965,0.49487665390035596,0.5521722274825663,0.368486380437389,0.3245619982481003,1.0,1.2493218183517456,1.416622281074524,1.4155751466751099,1.2256543636322021,0.9934462308883667,1.462287425994873,1.2644827365875244,1.416619062423706,1.4186079502105713,1.2158998250961304,1.152350664138794,1.4073503017425537,9.767554521560669
1342,-0.32301333500486046,0.10964860301464796,0.189864024752751,5.338265407317522e-05,2.4187491618476997e-05,0.00977104217715041,0.015449976214075902,0.5082530845399796,0.5371485983829299,0.3393629046622664,0.3375827220734209,1.0,1.249672293663025,1.417017936706543,1.4159778356552124,1.225921630859375,0.9935030341148376,1.462758183479309,1.2648234367370605,1.4170148372650146,1.4190216064453125,1.2161715030670166,1.1525654792785645,1.40781569480896,9.839965105056763
1343,-0.39198809454358424,0.11834111518692225,0.13768873619847,5.292974020676411e-05,2.425165267538887e-05,0.025098770856296564,0.005268454487407162,0.5151529302460836,0.5171786586421552,0.33157484559342265,0.3430703922640532,1.0,1.2500298023223877,1.4174190759658813,1.4163860082626343,1.2261937856674194,0.9935605525970459,1.463238000869751,1.265170693397522,1.4174158573150635,1.4194409847259521,1.216447353363037,1.1527869701385498,1.4082857370376587,9.416787385940552
1344,-0.3764329088047439,0.12827675638254732,0.13838854606729,6.568550256247363e-05,3.1285662032587425e-05,0.01582584562264214,0.01878828747441493,0.48173652043499793,0.5377526010198843,0.34425168344751,0.33419982297345996,1.0,1.2503924369812012,1.4178242683410645,1.4167981147766113,1.2264701128005981,0.993618905544281,1.4637229442596436,1.265523076057434,1.4178210496902466,1.419864535331726,1.2167258262634277,1.1530125141143799,1.4087600708007812,9.555772542953491
1345,-0.40132230831153654,0.12766557524446398,0.12079940887633711,8.233218554209998e-05,2.7579879358086146e-05,0.018564093273447782,0.009730769714005513,0.4901213866629435,0.5240291128300573,0.35923277074471116,0.3295046463608742,1.0,1.2507517337799072,1.4182242155075073,1.4172050952911377,1.2267439365386963,0.9936767816543579,1.4642003774642944,1.2658729553222656,1.418221116065979,1.4202828407287598,1.2170008420944214,1.1532373428344727,1.409229040145874,9.831708669662476
1346,-0.4744394071161353,0.10970357665792108,0.1165805944474414,7.134329177915788e-05,2.810283127985258e-05,0.016442464822279176,0.005908560415389172,0.48597352666257254,0.5310225696192197,0.33806097577326,0.32503624353557825,1.0,1.2511290311813354,1.418641209602356,1.4176291227340698,1.227030873298645,0.9937374591827393,1.4646995067596436,1.2662410736083984,1.418637990951538,1.4207189083099365,1.2172882556915283,1.1534740924835205,1.409718632698059,9.631890773773193
1347,-0.5004372544574011,0.10219899890944362,0.11507171427365392,3.795070999501604e-05,2.5568098564576758e-05,0.009667694269098956,0.014806435916141588,0.4919314240935569,0.5117711360405144,0.33110145991668105,0.3362178159877658,1.0,1.251510500907898,1.4190599918365479,1.4180552959442139,1.2273204326629639,0.9937986135482788,1.4652034044265747,1.2666128873825073,1.4190568923950195,1.4211570024490356,1.2175768613815308,1.1537151336669922,1.4102098941802979,9.22746992111206
1348,-0.4385047881986645,0.12701099994592369,0.12859307415783405,4.9310245600509006e-05,2.687891509367546e-05,0.01950651952436795,0.007119366313896349,0.48541134126477575,0.5070255871615277,0.3460950560402125,0.3374412793200463,1.0,1.251884937286377,1.4194706678390503,1.4184733629226685,1.227604866027832,0.9938587546348572,1.465696930885315,1.2669785022735596,1.419467568397522,1.4215866327285767,1.217860221862793,1.1539537906646729,1.4106909036636353,9.771839380264282
1349,-0.5097503615659065,0.10507802851498127,0.10895831894595176,4.671694577496055e-05,3.059664118154615e-05,0.011361015501038102,0.005779005098385116,0.4830751582015768,0.5045253103288946,0.35166680719703436,0.33055709139443934,1.0,1.2522807121276855,1.4199016094207764,1.4189120531082153,1.227905035018921,0.9939222931861877,1.466213345527649,1.2673654556274414,1.4198987483978271,1.4220374822616577,1.2181581258773804,1.154208779335022,1.4111953973770142,9.762275218963623
1350,-0.48445866190205045,0.12597349821589887,0.10605845355894417,6.750254588894222e-05,2.8024771467016762e-05,0.015437703126177241,0.005849583582595242,0.4973323210524468,0.5244421604184446,0.33685158914886415,0.31870838440954685,1.0,1.2526718378067017,1.4203274250030518,1.4193453788757324,1.2282021045684814,0.993985116481781,1.4667242765426636,1.2677494287490845,1.420324444770813,1.4224828481674194,1.21845281124115,1.1544617414474487,1.4116953611373901,39.73912787437439
1351,-0.41481215489887835,0.14424376923125237,0.1309023731155321,8.257999837724128e-05,2.93834811486704e-05,0.024244973883000304,0.005123789406301247,0.49750065802989013,0.525963938039727,0.33932706341147423,0.3205002273898572,1.0,1.2530561685562134,1.4207463264465332,1.4197715520858765,1.2284947633743286,0.9940469861030579,1.467227578163147,1.26812744140625,1.4207433462142944,1.4229209423065186,1.2187427282333374,1.154711127281189,1.412187933921814,9.069951057434082
1352,-0.5525474462457469,0.09636155707994476,0.09835391386877745,3.947891367772627e-05,2.824605753914966e-05,0.006904142606302691,0.005205379081754352,0.4796187843794551,0.508530447135185,0.35175506118685007,0.3255068538710475,1.0,1.2534619569778442,1.4211853742599487,1.4202182292938232,1.2288031578063965,0.9941121935844421,1.4677531719207764,1.2685270309448242,1.4211825132369995,1.4233800172805786,1.2190474271774292,1.1549758911132812,1.4127047061920166,9.882402658462524
1353,-0.4579602625122636,0.11183724401053041,0.14946777583099902,5.2719185276828284e-05,2.2320593075164652e-05,0.01735426244443554,0.0034356096538672065,0.4827002701688786,0.5087142163974278,0.3414539669174701,0.33881103573367,1.0,1.2538601160049438,1.4216153621673584,1.420655608177185,1.2291054725646973,0.9941763877868652,1.4682680368423462,1.2689175605773926,1.4216125011444092,1.4238297939300537,1.2193459272384644,1.1552367210388184,1.4132095575332642,9.891954183578491
1354,-0.44677069910919154,0.11584608163684607,0.159946758300066,4.8892823258483986e-05,2.692566803830232e-05,0.015937343340664066,0.006830302191083215,0.500858334211658,0.5077584325768079,0.3307560926768929,0.33314431505277753,1.0,1.2542903423309326,1.4220792055130005,1.4211279153823853,1.2294325828552246,0.9942455887794495,1.4688260555267334,1.2693358659744263,1.4220763444900513,1.4243146181106567,1.2196686267852783,1.1555215120315552,1.4137523174285889,9.328159093856812
1355,-0.297394791694368,0.2195266445633024,0.15796761715319008,5.863891874469118e-05,2.529666478778836e-05,0.023027710510149596,0.004505722556276246,0.4752918216802221,0.537815278937906,0.35390185681171715,0.3140062417369336,1.0,1.2547012567520142,1.422526240348816,1.421582818031311,1.229748010635376,0.994312584400177,1.469362735748291,1.2697383165359497,1.4225233793258667,1.4247816801071167,1.2199798822402954,1.1557952165603638,1.4142768383026123,9.611703872680664
1356,0.07579618872998593,0.2643286648672074,0.32402505818754435,9.257564025233478e-05,3.091996055104573e-05,0.05726045185585559,0.010522790678648758,0.4771561591773461,0.5978967470663125,0.3510691225528717,0.30607891781255603,1.0,1.2551016807556152,1.4229698181152344,1.422034502029419,1.23006010055542,0.9943792819976807,1.4698940515518188,1.270127296447754,1.4229670763015747,1.4252451658248901,1.2202887535095215,1.1560618877410889,1.4147998094558716,9.8395254611969
1357,-0.3925260533674857,0.18526895414106548,0.13056902179960161,3.5390123002798646e-05,2.7195265616342112e-05,0.009000554208157442,0.007433147739464319,0.5099159842959804,0.5495274230371016,0.32221873407252133,0.31246190099045634,1.0,1.2554863691329956,1.4233978986740112,1.422469973564148,1.2303615808486938,0.9944434762001038,1.4704086780548096,1.2705036401748657,1.423395037651062,1.4256924390792847,1.220586895942688,1.1563183069229126,1.4153056144714355,9.45597767829895
1358,-0.17561658990624854,0.22359342582058161,0.18099976074881852,8.22121315025015e-05,3.0861694227724e-05,0.07716966262604899,0.009224488019950336,0.5537001796737652,0.5202619597958489,0.317972170189023,0.3249554883223027,1.0,1.2558648586273193,1.4238238334655762,1.422903299331665,1.2306599617004395,0.9945067167282104,1.470923900604248,1.2708766460418701,1.4238210916519165,1.4261375665664673,1.2208836078643799,1.1565746068954468,1.4158090353012085,9.335492849349976
1359,-0.2093131366076603,0.2678637122735381,0.2055673433933407,4.219778924152706e-05,2.86204444392979e-05,0.01619796478024873,0.005718788140493257,0.4979150078269517,0.527058790446204,0.3281660694628954,0.3253686618991196,1.0,1.256223201751709,1.4242314100265503,1.423317790031433,1.2309455871582031,0.9945672154426575,1.4714175462722778,1.2712318897247314,1.4242284297943115,1.4265631437301636,1.2211675643920898,1.1568199396133423,1.416290283203125,9.867867946624756
1360,-0.2129847079040737,0.2607647804543376,0.17853793688118458,5.147606516686665e-05,3.581629110271933e-05,0.029591874774158304,0.01255651158058372,0.5198558414200997,0.5049450824616826,0.3458180546294898,0.324047498870641,1.0,1.2565639019012451,1.424622654914856,1.4237159490585327,1.231220006942749,0.9946251511573792,1.4718910455703735,1.2715723514556885,1.4246196746826172,1.4269720315933228,1.221440076828003,1.1570568084716797,1.4167523384094238,9.81778883934021
1361,-0.3433885866297236,0.1722945572109893,0.1674344475613907,9.258607457240942e-05,3.7516201160769924e-05,0.05131133532435179,0.016660912386850697,0.49111681135469054,0.5106912410378698,0.34806077065877616,0.3125679320655763,1.0,1.2569093704223633,1.42501962184906,1.424120306968689,1.2314977645874023,0.9946841597557068,1.472369909286499,1.2719175815582275,1.4250167608261108,1.427386999130249,1.2217164039611816,1.1572988033294678,1.4172227382659912,9.040370464324951
